Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	sample-01	sample-02	sample-03	sample-04	sample-05	sample-06	sample-07	sample-08	sample-09	sample-10	sample-11	sample-12	sample-13	sample-14	sample-15	sample-16
Q8CAQ8	45	Immt	1.0	22.58958694708267	22.438469869399427	22.6210795375313	22.908973727224296	22.848698521732768	23.047114792555643	23.06013563118365	22.804704222205967	22.938225145787406	18.425157853746676	18.319468835540892	17.92110855711972	17.81910289160225	18.163016328233628	NA	18.652851895920364	18.724215973108645
Q8CAY6	4	Acat2	1.0	22.82307902623689	22.52941044128884	22.87671126875616	23.095320528538146	23.058697665717837	23.0990914973545	23.055602497290757	22.98375260631608	22.98757900480462	18.889024952398152	18.509840188111305	NA	NA	NA	NA	NA	NA
Q8CBE3	3	Wdr37	0.9999	20.378326813052038	20.27501229580561	20.40481728282424	20.864987116446734	20.57126150076107	20.735082284327422	20.505534172468263	20.48862083771496	20.94549822112278	16.313505807440187	16.310061264164606	NA	NA	NA	NA	NA	NA
Q8CBW3	6	Abi1	0.9999	20.60753526030568	20.550525728946056	20.749309293498854	21.08145707244538	21.002294009787224	20.93274385727594	20.870844355318777	20.8481365731556	20.869514573399208	15.69316233316867	16.173907407556655	NA	NA	NA	NA	NA	NA
Q8CC35	13	Synpo	1.0	21.555356610320867	21.322669358655524	21.550806678161063	21.809961387440374	21.829792515369437	21.95023936742512	21.874989870803326	21.724423038942096	21.77334372629819	17.367983846151304	17.153641481749766	NA	NA	NA	NA	NA	NA
Q8CC88	1	Vwa8	0.9934	15.367878971210207	13.946399647017142	14.627698880936432	15.274573938921746	14.08456273549529	15.894452495195237	16.29185321229873	15.67740805306305	15.508842707940486	NA	NA	NA	NA	NA	NA	NA	NA
Q8CCJ4	1	Amer2	1.0	12.296965801740692	12.443752657174384	12.212046010035065	12.487950877885025	12.150619934328263	11.357967068241669	12.735537094325524	12.199380649017623	12.425959529562375	NA	NA	NA	NA	NA	NA	NA	NA
Q8CCK0	3	Macroh2a2	0.9998	20.360864730131915	20.003042368728735	19.988070329491368	20.490814134077247	20.559823809320118	20.813051062856466	20.434846729375803	20.587062212109995	20.763482287382697	15.473930643921681	16.57937209224631	NA	NA	NA	NA	NA	NA
Q8CDN6	1	Txnl1	0.9966	16.93718226851237	16.508785021553294	16.864713339746693	17.308143676953403	17.366486323139416	17.14257541167315	17.4097981854692	17.062395584866188	16.937653022659646	12.079368748575492	NA	NA	NA	NA	NA	NA	NA
Q8CG76	1	Akr7a2	1.0	16.45549499192346	16.200546351983064	16.140752073165107	16.763618089984	16.836675515082746	16.805474688856325	16.913494806820623	16.560705984754033	16.50731644567678	12.324686396899683	NA	NA	NA	NA	NA	NA	NA
Q8CGK7	5	Gnal	1.0	19.967382634095205	19.52135136485091	20.01253652835881	20.2913370852779	20.342775948632	20.231737592208088	20.284930924983346	20.19384170468144	20.208841172606373	16.050638134083535	15.912784424598241	NA	NA	NA	NA	NA	NA
Q8CGP0	2	H2bc26	0.9726	18.33274366993155	17.3978117105886	17.104262539868426	17.957031332875506	17.815800284303982	19.04857326773184	19.566588410895577	17.682329220019632	18.148821715044075	NA	NA	NA	NA	NA	NA	NA	NA
Q8CGQ8	1	Slc24a4	0.9987	17.06320783268629	16.676529620899203	17.075331118422024	17.54451701975608	17.3346110675038	17.349452948383124	17.356093151086473	17.081408332893886	17.252090343211695	11.828352597962416	NA	NA	NA	NA	NA	NA	NA
Q8CHC4	20	Synj1	1.0	22.0826905825517	21.85471304010747	22.112594984866327	22.463868378445934	22.444533853878188	22.413844381859143	22.355765231191057	22.311270979720685	22.287927953155428	17.964872453470594	17.89377811928685	NA	NA	NA	NA	NA	NA
Q8CHH9	14	Septin8	1.0	20.98582014173671	20.675279826690918	20.95372047175359	21.250800062183067	21.23673191432787	21.46940764445696	21.477746242892316	21.228130128431197	21.168050166714952	16.608078858359985	16.901349456677845	NA	NA	NA	NA	NA	NA
Q8CHP8	2	Pgp	0.9928	17.487589584828598	17.01774717518366	17.340743958135025	17.785875630158223	17.762211978887123	17.752917647656833	17.863677007907636	17.62273790998207	17.712662035285334	14.26175261949501	12.555306064794271	NA	NA	NA	NA	NA	NA
Q8CHT1	4	Ngef	1.0	19.3595084882325	19.173433344584005	19.43387090658097	19.852720475261858	19.854203006336945	19.685625287345648	19.6721870353573	19.54140070454682	19.556370028984407	15.391128362781394	15.09427211998464	NA	NA	NA	NA	NA	NA
Q8CI94	14	Pygb	1.0	20.17721132601809	19.820581115027654	20.107035761330597	20.625252503654878	20.52537097688202	20.47170059586547	20.30666315612032	20.221395890597115	20.362358231949834	15.716811622001996	15.381856409909814	17.455806113654514	NA	NA	NA	NA	NA
Q8CJG0	2	Ago2	0.9998	15.51720491857235	15.526616504842417	15.295959359588183	15.484515606420489	15.556102074366715	15.791985681623125	16.007338660886205	15.25298825146519	15.705392542062354	NA	10.485077271549487	NA	NA	NA	NA	NA	NA
Q8CJH3	1	Plxnb1	0.9992	16.02758147940404	15.516783229672999	15.830127139275378	16.11519773651265	16.011149777857845	16.163513719665794	16.467877198425974	15.725853705402304	16.175311084692325	NA	NA	NA	NA	NA	NA	NA	NA
Q8JZN5	4	Acad9	0.9999	22.09545083536333	22.022506016707247	22.237122921107012	22.5135284448752	22.51811147417503	22.397850969802406	22.43897904062143	22.317685496219415	22.545415419330244	17.91598408539513	17.869454764488342	NA	NA	NA	NA	NA	NA
Q8JZQ2	4	Afg3l2	1.0	20.361536969385714	20.43619355100639	20.3977050161182	20.88507082699119	20.750893715853024	20.74415297835049	20.725288891090624	20.494696233693706	20.79314922776275	15.898201382923355	16.134785160943576	NA	NA	NA	NA	NA	NA
Q8JZR6	1	Slc4a8	0.9756	20.057580149438547	20.08139417051812	20.279200665158157	20.54573140558212	20.571652338302812	20.339908252493615	20.35456676734883	20.33604616339812	20.37432237186914	15.128448168134192	15.753369879932592	NA	NA	NA	NA	NA	NA
Q8JZS0	9	Lin7a	0.9991	21.167673147619787	21.010647567619497	21.117509666029413	21.446840982980454	21.444190883537978	21.327800863262187	21.363830559612538	21.23874256360471	21.290621547529756	16.338136881256613	16.432820067507027	NA	NA	NA	NA	NA	NA
Q8JZW4	4	Cpne5	1.0	21.20662345084389	20.773611596262896	21.108411798941727	21.600089694182692	21.389168248187016	21.507839550212495	21.29705977515956	21.390762541842044	21.162459145908088	17.816794216409264	17.09474915576042	NA	NA	NA	NA	NA	NA
Q8K021	9	Scamp1	1.0	20.957685500116106	20.752316919341464	20.914330707149368	21.46459323220862	21.379497180671898	21.23201408777779	21.35846070424629	21.16544978552413	21.21190612836089	16.729535439137234	16.635677798667942	NA	NA	NA	NA	NA	NA
Q8K0S0	4	Phyhip	0.9999	20.837071491730917	20.495086679632045	20.943483397958232	21.335595695212337	21.263418010371897	21.014594968168502	20.985687261788083	20.911049907441647	20.957375603702637	16.30178294979573	15.900148351376293	NA	NA	NA	NA	NA	NA
Q8K0T0	14	Rtn1	1.0	20.804382360204873	20.69765383467375	20.888911068716578	21.084651965387028	21.110521484424837	21.184535989411486	21.210839353685106	21.072440054660508	21.088446929330235	16.311469059243347	16.01768786349313	NA	NA	NA	NA	NA	NA
Q8K0U4	16	Hspa12a	1.0	21.681587673538708	21.510725527497005	21.693214634887536	22.137545359692137	22.09224768578664	22.026294875778177	21.94046648083103	21.77744153646989	21.810625150976108	17.28994917780954	17.558234713307087	NA	NA	NA	NA	NA	NA
Q8K183	9	Pdxk	1.0	21.141033637159296	20.70503161434651	21.19572981010362	21.48522113707881	21.46173680750089	21.45834916280123	21.415928340846726	21.379147706228554	21.50272702395068	17.012917132732376	16.893681874164248	NA	NA	NA	16.046171532972526	NA	NA
Q8K1M6	6	Dnm1l	1.0	20.63354935199301	20.49160951675046	20.7850132817899	21.10118222299484	21.066960437056128	20.9861136082884	20.8894937180749	20.935685878586252	20.968355845885252	16.76767921392526	16.377448413165315	NA	NA	NA	NA	NA	NA
Q8K212	1	Pacs1	0.996	17.07572388042592	16.785025235593523	17.01690884602451	17.34511017669916	17.253440417762093	17.210346484968355	17.071205111502152	17.043246844232048	16.77817917309812	NA	NA	NA	NA	NA	NA	NA	NA
Q8K2B3	40	Sdha	1.0	22.61604188628088	22.43044887070691	22.680764380641623	23.10899959816228	22.983855156444417	22.97839419509828	22.99690703325544	22.723310729769818	22.846012629342404	18.297206825334168	18.059756986814083	NA	NA	NA	17.615194190039333	NA	NA
Q8K2C9	1	Hacd3	0.9738	19.564099069169632	19.296442637019418	19.842942031276905	20.158620582440104	19.957554056901582	19.962558076216663	19.810284295348044	19.837472256333925	19.93730489145513	15.756837011836256	15.330211328315531	NA	NA	NA	NA	NA	NA
Q8K2K6	4	Agfg1	0.9999	19.22361680168603	19.248157649158674	18.995381983170297	19.382805789574938	19.391588350016036	19.556966728180132	19.293079272106766	19.15455259006261	19.60098554235091	14.67921952440452	13.99315312511526	NA	NA	NA	NA	NA	NA
Q8K310	6	Matr3	0.9998	19.036645233718144	18.439017389443887	18.7373461673852	19.21823704790071	19.08841657849684	19.55976794825257	19.412757794652787	19.034754645046927	19.24348038090771	15.59797343374595	15.19436371855498	NA	NA	NA	16.487512882232625	NA	NA
Q8K370	1	Acad10	0.9913	14.753038995128069	NA	14.784719368027964	14.811032005523863	NA	NA	NA	NA	14.658823343355813	NA	NA	NA	NA	NA	NA	NA	NA
Q8K394	1	Plcl2	0.9956	18.22663797254994	17.56308902886785	17.83241719562453	18.110609493949703	18.16523842791598	18.488737131757162	18.545422553120375	18.39629354633793	18.435063512257674	NA	NA	NA	NA	NA	NA	NA	NA
Q8K3H0	1	Appl1	0.9902	16.47930343241514	16.083377459856116	16.573805536297392	16.93257351744786	16.494591500414522	16.343609357534252	16.249041765207235	16.57755490683759	16.41938901206725	NA	NA	NA	NA	NA	NA	NA	NA
Q8K3J1	5	Ndufs8	0.9979	21.347735984955133	21.41364145315534	21.013821867513503	21.535142563973718	21.575413125723305	21.795414348476434	21.8031703736804	21.22553067333269	21.701707351410292	16.709429053153585	17.313053392799887	NA	NA	NA	NA	NA	NA
Q8K411	1	Pitrm1	0.9996	14.632055451546941	13.944387022339281	14.322140471870838	14.552218859193774	14.463659173265867	NA	14.76034932577114	14.565195844471765	15.38800602633381	NA	NA	NA	NA	NA	NA	NA	NA
Q8K596	22	Slc8a2	1.0	21.817569723009406	21.555265464227766	21.66503687264974	22.04298509743828	22.12346836360612	22.180263829727664	22.24899009725886	22.073407023188487	22.115267480326814	17.70628530106508	17.650254574509844	15.970502815702819	NA	NA	NA	NA	NA
Q8QZT1	31	Acat1	1.0	22.842637902173667	22.659987898834707	22.94987822593966	23.207193527251565	23.20571140063137	23.27118124903684	23.230648016685517	23.057817829911578	23.146759682725005	18.682870802685546	18.130089039278015	NA	NA	NA	NA	NA	NA
Q8QZT2	1	Ccsap	0.9913	14.465424712240802	NA	NA	13.785381858565957	NA	15.207696266579099	NA	13.885332570978427	14.513834699680125	NA	NA	NA	NA	NA	NA	NA	NA
Q8QZY1	1	Eif3l	0.9982	16.740739319523076	16.251183680789506	16.843097099894337	16.923271240617684	17.00150071530195	17.12251678302181	17.023737575509337	16.967166009427977	16.920037493899695	12.665178207209	NA	NA	NA	NA	NA	NA	NA
Q8R001	5	Mapre2	1.0	21.62469526199219	21.49042810185195	21.822298653209177	22.148561947524723	22.097499395093553	21.938213369904734	21.902011689164034	21.73719343830549	21.87181375788886	17.717853239457824	17.512100923957124	NA	NA	NA	NA	NA	NA
Q8R050	2	Gspt1	0.9997	17.63470821585167	17.217958971500465	17.561360998016596	17.80966486219941	18.060273813313316	17.674357094491157	17.87806452862877	17.67474338537807	17.66012490878766	13.614948275403357	NA	NA	NA	NA	NA	NA	NA
Q8R081	2	Hnrnpl	0.9976	17.827538335720973	18.05790625001733	17.508768756021286	18.01218104545501	17.92975279421685	18.37629664810747	18.502112990994785	17.803201263694802	18.56141756961019	13.510353583580123	13.638313043662238	NA	NA	NA	NA	NA	NA
Q8R0A5	8	Tceal3	0.9999	21.294459693874167	21.257327540290845	21.1294588259956	21.308474568908746	21.489026591422686	21.59277611465602	21.63019922499758	21.267006438690558	21.778961883754512	16.638266974767497	16.442860021700856	NA	NA	NA	NA	NA	NA
Q8R0A7	1	Kiaa0513	0.9999	18.73106016028788	18.390558674882474	18.808928243203106	18.824215601937638	18.92250316488864	18.841580420250942	18.464661797540924	18.807355879152716	18.70316834490572	NA	NA	NA	NA	NA	NA	NA	NA
Q8R0S2	4	Iqsec1	1.0	19.342267515427867	19.2972205435627	19.276546142337935	19.799695212819195	19.708942820682022	19.810273495706273	19.800771140199345	19.52910661573545	19.694630730618293	14.943956801531565	15.092590016196297	NA	NA	NA	NA	NA	NA
Q8R0Y6	4	Aldh1l1	0.9999	18.879127122294673	18.42142128489213	18.79158792281672	19.206050137381045	18.99933445877813	18.957679956709452	19.011314725012273	18.83665384329943	18.923951142429722	15.028583032548335	14.845404936344957	NA	NA	NA	NA	NA	NA
Q8R127	3	Sccpdh	0.9998	20.084410588605987	19.903531887488036	20.111577064323647	20.546633801783983	20.500851979825615	20.497732268010513	20.41034152896996	20.418998224041367	20.504938054122782	15.514200640033062	15.561058477697568	NA	NA	NA	NA	NA	NA
Q8R164	5	Bphl	0.9984	19.70923111932911	19.54497218422431	19.655748067175615	20.1351100526275	20.072623855925915	20.0184126088673	19.951361464557856	19.81531854098987	19.99253060094497	15.804551721089165	15.493233960814196	NA	NA	NA	NA	NA	NA
Q8R191	4	Syngr3	1.0	22.99214658915352	23.042681543477585	23.231830171863773	23.54642400592139	23.402386073942527	23.317153514528673	23.242491515714306	23.24628506731346	23.08439213647766	18.520657174233254	17.66624171967569	NA	NA	NA	NA	NA	NA
Q8R1B4	1	Eif3c	0.9618	13.098154913034675	11.712021550236686	11.92056153159474	12.426086280946873	11.8368991004651	14.05754964933138	14.413157608189278	12.783200231187665	12.936724158816483	NA	NA	NA	NA	NA	NA	NA	NA
Q8R1I1	1	Uqcr10	1.0	18.878411561007095	19.041477574675202	19.03430455664319	19.25477194047957	19.347382375676037	19.300660500954226	19.31925105885344	19.175832883602315	18.988321010077684	14.364598292457643	14.031652626995118	NA	NA	NA	NA	NA	NA
Q8R1Q8	7	Dync1li1	1.0	20.79464054806035	20.739082479273048	20.913191219116236	21.127544817999024	21.205056776188705	21.14177569116507	21.18163982912652	21.040325260176477	21.098296331304073	16.83236391782335	16.732260747062494	NA	NA	NA	NA	NA	14.986269909497096
Q8R2Y8	1	Ptrh2	1.0	17.53678780246292	17.212657563484264	17.520787193602644	18.095003545875198	17.85219094343955	17.804613212480586	17.589940822250608	17.68293393752078	17.680230872032762	NA	12.989673760227651	NA	NA	NA	NA	NA	NA
Q8R361	1	Rab11fip5	1.0	16.91573708998268	16.17987717971736	16.47460758818963	17.420056623666788	17.372710053777034	17.03367719126449	16.494809657098937	16.703560921564804	17.15024654036492	NA	NA	NA	NA	NA	NA	NA	NA
Q8R366	19	Igsf8	1.0	22.749074551084973	22.601686952733466	22.76938778384963	23.106558649667132	23.09080942814846	23.001396784380013	22.955096329198472	22.93556796364988	23.098033877435004	18.559340450758114	18.50315382376251	NA	NA	NA	NA	NA	15.899217571044543
Q8R3P0	1	Aspa	0.9993	17.334395705310925	17.26647362037018	17.48725430220352	17.819206489754855	17.709361996953337	17.74193178288831	17.674311416943024	17.665432241496436	17.65323148605689	13.739535975192474	13.224152023171618	NA	NA	NA	NA	NA	NA
Q8R3Q2	1	Ppp6r2	0.9774	15.578490835617337	15.162426703904924	15.74789611966388	15.974841170743698	15.85026943479798	15.346515281825567	15.301595410054674	15.365784735796646	15.666250778015009	NA	NA	NA	NA	NA	NA	NA	NA
Q8R3S6	1	Exoc1	0.9946	15.84995446451239	15.349137357000028	15.906373423714	16.006659624112643	15.858320829799892	15.937065842846353	15.761134003577688	15.836752774666836	16.038272387179497	NA	NA	NA	NA	NA	NA	NA	NA
Q8R3T5	1	Stxbp6	0.973	17.749690728872682	17.543913962136827	17.868032881692518	18.07826330231067	18.05291677840082	17.944410157784393	17.963169086570627	17.811175327671968	17.965310978456063	13.399991840638931	NA	NA	NA	NA	NA	NA	NA
Q8R3V5	10	Sh3glb2	1.0	20.62960760833741	20.324793470835715	20.64119671202608	20.88629320823024	20.74947793169702	20.886799845297993	20.885459523708516	20.744678222651583	20.94203243499237	16.49126031362834	16.342085273740036	NA	NA	NA	NA	NA	NA
Q8R404	1	Micos13	0.9009	18.103241931694253	18.105310691942094	18.103569002054094	18.43541435597496	18.344302685364326	18.601340715060573	18.684464080536788	18.55576952080693	18.365658616902298	13.562127907435224	13.394003017231213	NA	NA	NA	NA	NA	NA
Q8R464	8	Cadm4	1.0	21.425444108588714	21.335950510666706	21.367957018109102	21.752197281584472	21.7677963084593	21.756513587686694	21.838093716906407	21.59558182557718	21.904976039846524	17.297691729500105	17.548595710169387	NA	NA	NA	NA	NA	NA
Q8R4N0	1	Clybl	0.9926	19.24251800471003	19.175061639638127	19.45690738881129	19.71245519238684	19.752445035111997	19.683142309057995	19.592460486795048	19.48007815225734	19.49000424593892	14.913792789424093	14.126762969479573	NA	NA	NA	NA	NA	NA
Q8R550	1	Sh3kbp1	0.9921	17.310044679647504	16.445897666467328	16.978598554021847	17.30699918034241	17.208518127977726	17.866743383689748	17.69025996600193	17.92309314602073	17.75593318792639	13.295566391542106	NA	NA	NA	NA	NA	NA	NA
Q8R555	1	Crtac1	0.9994	17.91381189454764	17.4877794579207	17.74928019402094	18.253743772132275	18.02937333614358	17.775954430143592	17.975756338493433	17.921260859544805	17.99305877325624	NA	NA	NA	NA	NA	NA	NA	NA
Q8R570	1	Snap47	0.9998	18.658063089170234	18.394897666207637	18.814708843262373	19.012492894900202	18.97587170588252	18.832214513765553	18.959252329502995	18.759931799347324	18.747650194474726	13.572247554774194	NA	NA	NA	NA	NA	NA	NA
Q8R5C5	2	Actr1b	0.9998	19.376400888998116	19.05583756375022	19.419715353846033	19.681288775514556	19.8637324761812	19.70764306431076	19.65249180073965	19.44284788658095	19.221182558048238	15.315576842320668	15.040212715613588	NA	NA	NA	NA	NA	NA
Q8R5H6	6	Wasf1	1.0	21.079605954443153	20.96143816165544	21.098062695413592	21.375932099303924	21.376586976128866	21.35979314052403	21.28171090131813	21.332358614095504	21.35685013231191	16.275577787213702	16.857998350735787	NA	NA	NA	NA	NA	NA
Q8R5M8	3	Cadm1	1.0	19.87785722100356	19.32542912106076	19.88687462209919	20.248799957729307	20.256879648867567	20.259244904420708	20.58787587036826	20.251977138239575	20.055115681083677	15.937996625152438	15.904769393600061	NA	NA	NA	NA	NA	NA
Q8VBV7	3	Cops8	0.9996	19.041450739642293	18.921202432588046	18.99439582359441	19.300075646758188	19.16512187559791	19.159016331909104	19.271250770857485	18.998886587757386	19.028190331324424	14.038981318839223	13.91752431487775	NA	NA	NA	NA	NA	NA
Q8VCH0	2	Acaa1b	1.0	17.527853729895092	17.208106818695224	17.225682601826172	17.782714386273447	17.63204484381704	17.707378280346973	17.55055751942882	17.464053238470807	17.525047689849092	NA	NA	NA	NA	NA	NA	NA	NA
Q8VCT3	1	Rnpep	0.996	15.358727860724661	15.016047860807511	15.49412384525609	15.983277954433206	15.823043499765715	15.21538741968775	14.838902855587333	14.969637033037701	15.081457184684366	NA	NA	NA	NA	NA	NA	NA	NA
